COD_DPTO;DEPARTAMENTO;COD_MPIO;MUNICIPIO;LONGITUD;LATITUD
5;ANTIOQUIA;5001;MEDELLÍN;-75,581775;6,246631
5;ANTIOQUIA;5002;ABEJORRAL;-75,428739;5,789315
5;ANTIOQUIA;5004;ABRIAQUÍ;-76,064304;6,632282
5;ANTIOQUIA;5021;ALEJANDRÍA;-75,141346;6,376061
5;ANTIOQUIA;5030;AMAGÁ;-75,702188;6,038708
5;ANTIOQUIA;5031;AMALFI;-75,077501;6,909655
5;ANTIOQUIA;5034;ANDES;-75,878828;5,657194
5;ANTIOQUIA;5036;ANGELÓPOLIS;-75,711389;6,109719
5;ANTIOQUIA;5038;ANGOSTURA;-75,335116;6,885175
5;ANTIOQUIA;5040;ANORÍ;-75,148355;7,074703
5;ANTIOQUIA;5042;SANTA FÉ DE ANTIOQUIA;-75,826648;6,556484
5;ANTIOQUIA;5044;ANZÁ;-75,854442;6,302641
5;ANTIOQUIA;5045;APARTADÓ;-76,625279;7,882968
5;ANTIOQUIA;5051;ARBOLETES;-76,426708;8,849317
5;ANTIOQUIA;5055;ARGELIA;-75,14107;5,731474
5;ANTIOQUIA;5059;ARMENIA;-75,786647;6,155667
5;ANTIOQUIA;5079;BARBOSA;-75,331627;6,439195
5;ANTIOQUIA;5086;BELMIRA;-75,667779;6,606319
5;ANTIOQUIA;5088;BELLO;-75,555245;6,333587
5;ANTIOQUIA;5091;BETANIA;-75,97679;5,74615
5;ANTIOQUIA;5093;BETULIA;-75,984452;6,115208
5;ANTIOQUIA;5101;CIUDAD BOLÍVAR;-76,021509;5,850273
5;ANTIOQUIA;5107;BRICEÑO;-75,55036;7,112803
5;ANTIOQUIA;5113;BURITICÁ;-75,907;6,720759
5;ANTIOQUIA;5120;CÁCERES;-75,35205;7,578366
5;ANTIOQUIA;5125;CAICEDO;-75,98293;6,405607
5;ANTIOQUIA;5129;CALDAS;-75,633673;6,091077
5;ANTIOQUIA;5134;CAMPAMENTO;-75,298091;6,979771
5;ANTIOQUIA;5138;CAÑASGORDAS;-76,028228;6,753859
5;ANTIOQUIA;5142;CARACOLÍ;-74,757421;6,409829
5;ANTIOQUIA;5145;CARAMANTA;-75,643868;5,54853
5;ANTIOQUIA;5147;CAREPA;-76,652652;7,755148
5;ANTIOQUIA;5148;EL CARMEN DE VIBORAL;-75,333901;6,082885
5;ANTIOQUIA;5150;CAROLINA;-75,283192;6,725995
5;ANTIOQUIA;5154;CAUCASIA;-75,197996;7,977278
5;ANTIOQUIA;5172;CHIGORODÓ;-76,681531;7,666147
5;ANTIOQUIA;5190;CISNEROS;-75,087047;6,537829
5;ANTIOQUIA;5197;COCORNÁ;-75,185483;6,058295
5;ANTIOQUIA;5206;CONCEPCIÓN;-75,257587;6,394348
5;ANTIOQUIA;5209;CONCORDIA;-75,908448;6,045738
5;ANTIOQUIA;5212;COPACABANA;-75,509384;6,348557
5;ANTIOQUIA;5234;DABEIBA;-76,261614;6,998112
5;ANTIOQUIA;5237;DONMATÍAS;-75,39263;6,485603
5;ANTIOQUIA;5240;EBÉJICO;-75,766413;6,325615
5;ANTIOQUIA;5250;EL BAGRE;-74,799097;7,5975
5;ANTIOQUIA;5264;ENTRERRÍOS;-75,517685;6,566273
5;ANTIOQUIA;5266;ENVIGADO;-75,582192;6,166695
5;ANTIOQUIA;5282;FREDONIA;-75,675072;5,928039
5;ANTIOQUIA;5284;FRONTINO;-76,130765;6,776066
5;ANTIOQUIA;5306;GIRALDO;-75,952158;6,680808
5;ANTIOQUIA;5308;GIRARDOTA;-75,444238;6,379472
5;ANTIOQUIA;5310;GÓMEZ PLATA;-75,220018;6,683269
5;ANTIOQUIA;5313;GRANADA;-75,184446;6,142892
5;ANTIOQUIA;5315;GUADALUPE;-75,239862;6,815069
5;ANTIOQUIA;5318;GUARNE;-75,441612;6,27787
5;ANTIOQUIA;5321;GUATAPÉ;-75,160041;6,232461
5;ANTIOQUIA;5347;HELICONIA;-75,734322;6,206757
5;ANTIOQUIA;5353;HISPANIA;-75,906587;5,799461
5;ANTIOQUIA;5360;ITAGÜÍ;-75,612056;6,175079
5;ANTIOQUIA;5361;ITUANGO;-75,764673;7,171629
5;ANTIOQUIA;5364;JARDÍN;-75,818982;5,597542
5;ANTIOQUIA;5368;JERICÓ;-75,785499;5,789748
5;ANTIOQUIA;5376;LA CEJA;-75,429433;6,028062
5;ANTIOQUIA;5380;LA ESTRELLA;-75,637708;6,145238
5;ANTIOQUIA;5390;LA PINTADA;-75,60781;5,743808
5;ANTIOQUIA;5400;LA UNIÓN;-75,360874;5,973845
5;ANTIOQUIA;5411;LIBORINA;-75,812838;6,677316
5;ANTIOQUIA;5425;MACEO;-74,78716;6,552116
5;ANTIOQUIA;5440;MARINILLA;-75,339345;6,173995
5;ANTIOQUIA;5467;MONTEBELLO;-75,523455;5,946313
5;ANTIOQUIA;5475;MURINDÓ;-76,817485;6,97771
5;ANTIOQUIA;5480;MUTATÁ;-76,435875;7,242875
5;ANTIOQUIA;5483;NARIÑO;-75,176262;5,610777
5;ANTIOQUIA;5490;NECOCLÍ;-76,787271;8,434526
5;ANTIOQUIA;5495;NECHÍ;-74,77647;8,094129
5;ANTIOQUIA;5501;OLAYA;-75,811773;6,626492
5;ANTIOQUIA;5541;PEÑOL;-75,242693;6,219349
5;ANTIOQUIA;5543;PEQUE;-75,910357;7,021029
5;ANTIOQUIA;5576;PUEBLORRICO;-75,839903;5,79158
5;ANTIOQUIA;5579;PUERTO BERRÍO;-74,410016;6,487028
5;ANTIOQUIA;5585;PUERTO NARE;-74,583012;6,186025
5;ANTIOQUIA;5591;PUERTO TRIUNFO;-74,64119;5,871318
5;ANTIOQUIA;5604;REMEDIOS;-74,698135;7,029424
5;ANTIOQUIA;5607;RETIRO;-75,501301;6,062454
5;ANTIOQUIA;5615;RIONEGRO;-75,377316;6,147148
5;ANTIOQUIA;5628;SABANALARGA;-75,816645;6,850028
5;ANTIOQUIA;5631;SABANETA;-75,615479;6,149903
5;ANTIOQUIA;5642;SALGAR;-75,976807;5,964198
5;ANTIOQUIA;5647;SAN ANDRÉS DE CUERQUÍA;-75,674564;6,916676
5;ANTIOQUIA;5649;SAN CARLOS;-74,988097;6,187746
5;ANTIOQUIA;5652;SAN FRANCISCO;-75,101562;5,963476
5;ANTIOQUIA;5656;SAN JERÓNIMO;-75,726975;6,44809
5;ANTIOQUIA;5658;SAN JOSÉ DE LA MONTAÑA;-75,683352;6,85009
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;-76,52857;8,758964
5;ANTIOQUIA;5660;SAN LUIS;-74,993619;6,043017
5;ANTIOQUIA;5664;SAN PEDRO DE LOS MILAGROS;-75,556743;6,46012
5;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;-76,380567;8,276884
5;ANTIOQUIA;5667;SAN RAFAEL;-75,02849;6,293759
5;ANTIOQUIA;5670;SAN ROQUE;-75,019109;6,485939
5;ANTIOQUIA;5674;SAN VICENTE FERRER;-75,332616;6,282164
5;ANTIOQUIA;5679;SANTA BÁRBARA;-75,567351;5,875527
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;-75,460723;6,643366
5;ANTIOQUIA;5690;SANTO DOMINGO;-75,164903;6,473032
5;ANTIOQUIA;5697;EL SANTUARIO;-75,265465;6,136871
5;ANTIOQUIA;5736;SEGOVIA;-74,701596;7,079648
5;ANTIOQUIA;5756;SONSÓN;-75,309596;5,714851
5;ANTIOQUIA;5761;SOPETRÁN;-75,747378;6,500745
5;ANTIOQUIA;5789;TÁMESIS;-75,714429;5,664645
5;ANTIOQUIA;5790;TARAZÁ;-75,401407;7,580127
5;ANTIOQUIA;5792;TARSO;-75,822956;5,864542
5;ANTIOQUIA;5809;TITIRIBÍ;-75,791887;6,062391
5;ANTIOQUIA;5819;TOLEDO;-75,692281;7,010328
5;ANTIOQUIA;5837;TURBO;-76,728858;8,089929
5;ANTIOQUIA;5842;URAMITA;-76,173284;6,898393
5;ANTIOQUIA;5847;URRAO;-76,133951;6,317343
5;ANTIOQUIA;5854;VALDIVIA;-75,439274;7,1652
5;ANTIOQUIA;5856;VALPARAÍSO;-75,624452;5,614555
5;ANTIOQUIA;5858;VEGACHÍ;-74,798714;6,773525
5;ANTIOQUIA;5861;VENECIA;-75,735544;5,964693
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;-76,896004;6,588164
5;ANTIOQUIA;5885;YALÍ;-74,840059;6,676554
5;ANTIOQUIA;5887;YARUMAL;-75,418828;6,963832
5;ANTIOQUIA;5890;YOLOMBÓ;-75,013385;6,594511
5;ANTIOQUIA;5893;YONDÓ;-73,912445;7,00396
5;ANTIOQUIA;5895;ZARAGOZA;-74,867075;7,488583
8;ATLÁNTICO;8001;BARRANQUILLA;-74,815546;10,977961
8;ATLÁNTICO;8078;BARANOA;-74,916077;10,79445
8;ATLÁNTICO;8137;CAMPO DE LA CRUZ;-74,880847;10,378291
8;ATLÁNTICO;8141;CANDELARIA;-74,879717;10,461903
8;ATLÁNTICO;8296;GALAPA;-74,870385;10,919033
8;ATLÁNTICO;8372;JUAN DE ACOSTA;-75,041032;10,83254
8;ATLÁNTICO;8421;LURUACO;-75,14199;10,610491
8;ATLÁNTICO;8433;MALAMBO;-74,776923;10,857086
8;ATLÁNTICO;8436;MANATÍ;-74,956867;10,449089
8;ATLÁNTICO;8520;PALMAR DE VARELA;-74,754765;10,738591
8;ATLÁNTICO;8549;PIOJÓ;-75,107592;10,749216
8;ATLÁNTICO;8558;POLONUEVO;-74,852981;10,777363
8;ATLÁNTICO;8560;PONEDERA;-74,753885;10,641779
8;ATLÁNTICO;8573;PUERTO COLOMBIA;-74,888627;11,015322
8;ATLÁNTICO;8606;REPELÓN;-75,125534;10,493357
8;ATLÁNTICO;8634;SABANAGRANDE;-74,759496;10,792453
8;ATLÁNTICO;8638;SABANALARGA;-74,921256;10,632091
8;ATLÁNTICO;8675;SANTA LUCÍA;-74,959204;10,324303
8;ATLÁNTICO;8685;SANTO TOMÁS;-74,757859;10,758735
8;ATLÁNTICO;8758;SOLEDAD;-74,786054;10,909921
8;ATLÁNTICO;8770;SUAN;-74,881687;10,335432
8;ATLÁNTICO;8832;TUBARÁ;-74,978704;10,873586
8;ATLÁNTICO;8849;USIACURÍ;-74,976985;10,74298
11;BOGOTÁ, D.C.;11001;BOGOTÁ, D.C.;-74,106992;4,649251
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;-75,496269;10,385126
13;BOLÍVAR;13006;ACHÍ;-74,557676;8,570107
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;-74,164905;8,791865
13;BOLÍVAR;13042;ARENAL;-73,941099;8,458865
13;BOLÍVAR;13052;ARJONA;-75,344332;10,25666
13;BOLÍVAR;13062;ARROYOHONDO;-75,019215;10,250075
13;BOLÍVAR;13074;BARRANCO DE LOBA;-74,104391;8,947787
13;BOLÍVAR;13140;CALAMAR;-74,916144;10,250431
13;BOLÍVAR;13160;CANTAGALLO;-73,914605;7,378678
13;BOLÍVAR;13188;CICUCO;-74,645981;9,274281
13;BOLÍVAR;13212;CÓRDOBA;-74,827399;9,586942
13;BOLÍVAR;13222;CLEMENCIA;-75,328469;10,567452
13;BOLÍVAR;13244;EL CARMEN DE BOLÍVAR;-75,121178;9,718653
13;BOLÍVAR;13248;EL GUAMO;-74,976084;10,030958
13;BOLÍVAR;13268;EL PEÑÓN;-73,949274;8,988271
13;BOLÍVAR;13300;HATILLO DE LOBA;-74,077912;8,956014
13;BOLÍVAR;13430;MAGANGUÉ;-74,766742;9,263799
13;BOLÍVAR;13433;MAHATES;-75,191643;10,233285
13;BOLÍVAR;13440;MARGARITA;-74,285137;9,15784
13;BOLÍVAR;13442;MARÍA LA BAJA;-75,300516;9,982402
13;BOLÍVAR;13458;MONTECRISTO;-74,471176;8,297234
13;BOLÍVAR;13468;SANTA CRUZ DE MOMPOX;-74,42818;9,244241
13;BOLÍVAR;13473;MORALES;-73,868172;8,276558
13;BOLÍVAR;13490;NOROSÍ;-74,038003;8,526259
13;BOLÍVAR;13549;PINILLOS;-74,462279;8,914947
13;BOLÍVAR;13580;REGIDOR;-73,821638;8,666258
13;BOLÍVAR;13600;RÍO VIEJO;-73,840466;8,58795
13;BOLÍVAR;13620;SAN CRISTÓBAL;-75,065076;10,392836
13;BOLÍVAR;13647;SAN ESTANISLAO;-75,153101;10,398602
13;BOLÍVAR;13650;SAN FERNANDO;-74,323811;9,214183
13;BOLÍVAR;13654;SAN JACINTO;-75,12105;9,830275
13;BOLÍVAR;13655;SAN JACINTO DEL CAUCA;-74,721156;8,25158
13;BOLÍVAR;13657;SAN JUAN NEPOMUCENO;-75,081761;9,953751
13;BOLÍVAR;13667;SAN MARTÍN DE LOBA;-74,039134;8,937485
13;BOLÍVAR;13670;SAN PABLO;-73,924602;7,476747
13;BOLÍVAR;13673;SANTA CATALINA;-75,287855;10,605294
13;BOLÍVAR;13683;SANTA ROSA;-75,369824;10,444396
13;BOLÍVAR;13688;SANTA ROSA DEL SUR;-74,052243;7,963938
13;BOLÍVAR;13744;SIMITÍ;-73,947264;7,953916
13;BOLÍVAR;13760;SOPLAVIENTO;-75,136404;10,38839
13;BOLÍVAR;13780;TALAIGUA NUEVO;-74,567479;9,30403
13;BOLÍVAR;13810;TIQUISIO;-74,262922;8,558666
13;BOLÍVAR;13836;TURBACO;-75,427249;10,348316
13;BOLÍVAR;13838;TURBANÁ;-75,44265;10,274585
13;BOLÍVAR;13873;VILLANUEVA;-75,275613;10,444089
13;BOLÍVAR;13894;ZAMBRANO;-74,817879;9,746306
15;BOYACÁ;15001;TUNJA;-73,355539;5,53988
15;BOYACÁ;15022;ALMEIDA;-73,378933;4,970857
15;BOYACÁ;15047;AQUITANIA;-72,88399;5,518602
15;BOYACÁ;15051;ARCABUCO;-73,437503;5,755673
15;BOYACÁ;15087;BELÉN;-72,911641;5,98923
15;BOYACÁ;15090;BERBEO;-73,12721;5,227451
15;BOYACÁ;15092;BETÉITIVA;-72,809014;5,909978
15;BOYACÁ;15097;BOAVITA;-72,584905;6,330703
15;BOYACÁ;15104;BOYACÁ;-73,361945;5,454578
15;BOYACÁ;15106;BRICEÑO;-73,92326;5,690879
15;BOYACÁ;15109;BUENAVISTA;-73,94217;5,512594
15;BOYACÁ;15114;BUSBANZÁ;-72,884158;5,831393
15;BOYACÁ;15131;CALDAS;-73,865553;5,55458
15;BOYACÁ;15135;CAMPOHERMOSO;-73,104173;5,031676
15;BOYACÁ;15162;CERINZA;-72,947918;5,955939
15;BOYACÁ;15172;CHINAVITA;-73,368476;5,167486
15;BOYACÁ;15176;CHIQUINQUIRÁ;-73,818745;5,61379
15;BOYACÁ;15180;CHISCAS;-72,500957;6,553136
15;BOYACÁ;15183;CHITA;-72,471892;6,187083
15;BOYACÁ;15185;CHITARAQUE;-73,4471;6,027425
15;BOYACÁ;15187;CHIVATÁ;-73,282529;5,558949
15;BOYACÁ;15189;CIÉNEGA;-73,296049;5,408694
15;BOYACÁ;15204;CÓMBITA;-73,323957;5,634545
15;BOYACÁ;15212;COPER;-74,045636;5,475074
15;BOYACÁ;15215;CORRALES;-72,844795;5,828064
15;BOYACÁ;15218;COVARACHÍA;-72,738978;6,500177
15;BOYACÁ;15223;CUBARÁ;-72,107939;6,997275
15;BOYACÁ;15224;CUCAITA;-73,454338;5,544452
15;BOYACÁ;15226;CUÍTIVA;-72,965923;5,580367
15;BOYACÁ;15232;CHÍQUIZA;-73,449463;5,639834
15;BOYACÁ;15236;CHIVOR;-73,368398;4,888173
15;BOYACÁ;15238;DUITAMA;-73,03063;5,822964
15;BOYACÁ;15244;EL COCUY;-72,444537;6,407738
15;BOYACÁ;15248;EL ESPINO;-72,497007;6,483027
15;BOYACÁ;15272;FIRAVITOBA;-72,993392;5,668885
15;BOYACÁ;15276;FLORESTA;-72,918111;5,859519
15;BOYACÁ;15293;GACHANTIVÁ;-73,549092;5,751891
15;BOYACÁ;15296;GÁMEZA;-72,80553;5,802333
15;BOYACÁ;15299;GARAGOA;-73,364413;5,083234
15;BOYACÁ;15317;GUACAMAYAS;-72,500812;6,459667
15;BOYACÁ;15322;GUATEQUE;-73,471207;5,007321
15;BOYACÁ;15325;GUAYATÁ;-73,489698;4,967122
15;BOYACÁ;15332;GÜICÁN DE LA SIERRA;-72,411763;6,462864
15;BOYACÁ;15362;IZA;-72,979559;5,611577
15;BOYACÁ;15367;JENESANO;-73,363738;5,385813
15;BOYACÁ;15368;JERICÓ;-72,571122;6,145735
15;BOYACÁ;15377;LABRANZAGRANDE;-72,57777;5,562687
15;BOYACÁ;15380;LA CAPILLA;-73,444347;5,095687
15;BOYACÁ;15401;LA VICTORIA;-74,234393;5,523792
15;BOYACÁ;15403;LA UVITA;-72,559982;6,31616
15;BOYACÁ;15407;VILLA DE LEYVA;-73,524948;5,632455
15;BOYACÁ;15425;MACANAL;-73,319593;4,972464
15;BOYACÁ;15442;MARIPÍ;-74,00405;5,550091
15;BOYACÁ;15455;MIRAFLORES;-73,14563;5,196515
15;BOYACÁ;15464;MONGUA;-72,79809;5,754242
15;BOYACÁ;15466;MONGUÍ;-72,849292;5,723486
15;BOYACÁ;15469;MONIQUIRÁ;-73,573374;5,876331
15;BOYACÁ;15476;MOTAVITA;-73,367841;5,5777
15;BOYACÁ;15480;MUZO;-74,10269;5,532758
15;BOYACÁ;15491;NOBSA;-72,937042;5,768046
15;BOYACÁ;15494;NUEVO COLÓN;-73,456759;5,355317
15;BOYACÁ;15500;OICATÁ;-73,308399;5,595235
15;BOYACÁ;15507;OTANCHE;-74,180965;5,657536
15;BOYACÁ;15511;PACHAVITA;-73,396953;5,140065
15;BOYACÁ;15514;PÁEZ;-73,052737;5,097319
15;BOYACÁ;15516;PAIPA;-73,11782;5,779894
15;BOYACÁ;15518;PAJARITO;-72,703231;5,293783
15;BOYACÁ;15522;PANQUEBA;-72,459424;6,443416
15;BOYACÁ;15531;PAUNA;-73,978449;5,656323
15;BOYACÁ;15533;PAYA;-72,423775;5,625699
15;BOYACÁ;15537;PAZ DE RÍO;-72,749137;5,987645
15;BOYACÁ;15542;PESCA;-73,050872;5,558808
15;BOYACÁ;15550;PISBA;-72,486023;5,72141
15;BOYACÁ;15572;PUERTO BOYACÁ;-74,587782;5,976646
15;BOYACÁ;15580;QUÍPAMA;-74,180033;5,52055
15;BOYACÁ;15599;RAMIRIQUÍ;-73,334839;5,400303
15;BOYACÁ;15600;RÁQUIRA;-73,632543;5,539136
15;BOYACÁ;15621;RONDÓN;-73,208474;5,357378
15;BOYACÁ;15632;SABOYÁ;-73,764456;5,697756
15;BOYACÁ;15638;SÁCHICA;-73,542539;5,584305
15;BOYACÁ;15646;SAMACÁ;-73,485589;5,492161
15;BOYACÁ;15660;SAN EDUARDO;-73,077747;5,22401
15;BOYACÁ;15664;SAN JOSÉ DE PARE;-73,545397;6,018924
15;BOYACÁ;15667;SAN LUIS DE GACENO;-73,168076;4,81976
15;BOYACÁ;15673;SAN MATEO;-72,555264;6,401683
15;BOYACÁ;15676;SAN MIGUEL DE SEMA;-73,722009;5,518083
15;BOYACÁ;15681;SAN PABLO DE BORBUR;-74,069963;5,650743
15;BOYACÁ;15686;SANTANA;-73,481639;6,056866
15;BOYACÁ;15690;SANTA MARÍA;-73,263518;4,857193
15;BOYACÁ;15693;SANTA ROSA DE VITERBO;-72,982461;5,874547
15;BOYACÁ;15696;SANTA SOFÍA;-73,602707;5,713269
15;BOYACÁ;15720;SATIVANORTE;-72,708458;6,131132
15;BOYACÁ;15723;SATIVASUR;-72,712435;6,093183
15;BOYACÁ;15740;SIACHOQUE;-73,24466;5,511811
15;BOYACÁ;15753;SOATÁ;-72,684051;6,331945
15;BOYACÁ;15755;SOCOTÁ;-72,636653;6,041162
15;BOYACÁ;15757;SOCHA;-72,691963;5,996717
15;BOYACÁ;15759;SOGAMOSO;-72,924355;5,723976
15;BOYACÁ;15761;SOMONDOCO;-73,433393;4,985726
15;BOYACÁ;15762;SORA;-73,450153;5,56684
15;BOYACÁ;15763;SOTAQUIRÁ;-73,246585;5,764986
15;BOYACÁ;15764;SORACÁ;-73,332804;5,500898
15;BOYACÁ;15774;SUSACÓN;-72,690289;6,230332
15;BOYACÁ;15776;SUTAMARCHÁN;-73,620536;5,619781
15;BOYACÁ;15778;SUTATENZA;-73,452317;5,022989
15;BOYACÁ;15790;TASCO;-72,781011;5,909821
15;BOYACÁ;15798;TENZA;-73,421176;5,076781
15;BOYACÁ;15804;TIBANÁ;-73,396457;5,317251
15;BOYACÁ;15806;TIBASOSA;-72,999449;5,74723
15;BOYACÁ;15808;TINJACÁ;-73,646847;5,579713
15;BOYACÁ;15810;TIPACOQUE;-72,691729;6,419203
15;BOYACÁ;15814;TOCA;-73,184794;5,566464
15;BOYACÁ;15816;TOGÜÍ;-73,513655;5,937438
15;BOYACÁ;15820;TÓPAGA;-72,832245;5,768201
15;BOYACÁ;15822;TOTA;-72,985898;5,560497
15;BOYACÁ;15832;TUNUNGUÁ;-73,933155;5,730582
15;BOYACÁ;15835;TURMEQUÉ;-73,491825;5,323261
15;BOYACÁ;15837;TUTA;-73,230285;5,689082
15;BOYACÁ;15839;TUTAZÁ;-72,856035;6,032608
15;BOYACÁ;15842;ÚMBITA;-73,456917;5,221176
15;BOYACÁ;15861;VENTAQUEMADA;-73,522368;5,368739
15;BOYACÁ;15879;VIRACACHÁ;-73,296894;5,436833
15;BOYACÁ;15897;ZETAQUIRA;-73,17098;5,283443
17;CALDAS;17001;MANIZALES;-75,491025;5,057657
17;CALDAS;17013;AGUADAS;-75,45487;5,610244
17;CALDAS;17042;ANSERMA;-75,784343;5,236471
17;CALDAS;17050;ARANZAZU;-75,49129;5,271195
17;CALDAS;17088;BELALCÁZAR;-75,811918;4,993785
17;CALDAS;17174;CHINCHINÁ;-75,607529;4,985227
17;CALDAS;17272;FILADELFIA;-75,562474;5,297091
17;CALDAS;17380;LA DORADA;-74,668819;5,460834
17;CALDAS;17388;LA MERCED;-75,546486;5,39647
17;CALDAS;17433;MANZANARES;-75,152829;5,255699
17;CALDAS;17442;MARMATO;-75,600049;5,47422
17;CALDAS;17444;MARQUETALIA;-75,053097;5,297525
17;CALDAS;17446;MARULANDA;-75,259721;5,284304
17;CALDAS;17486;NEIRA;-75,520006;5,166895
17;CALDAS;17495;NORCASIA;-74,889543;5,574796
17;CALDAS;17513;PÁCORA;-75,459621;5,527172
17;CALDAS;17524;PALESTINA;-75,624577;5,017879
17;CALDAS;17541;PENSILVANIA;-75,160299;5,383281
17;CALDAS;17614;RIOSUCIO;-75,702104;5,423673
17;CALDAS;17616;RISARALDA;-75,76722;5,164509
17;CALDAS;17653;SALAMINA;-75,487223;5,403025
17;CALDAS;17662;SAMANÁ;-74,992263;5,41308
17;CALDAS;17665;SAN JOSÉ;-75,792063;5,08231
17;CALDAS;17777;SUPÍA;-75,64966;5,446843
17;CALDAS;17867;VICTORIA;-74,911239;5,317437
17;CALDAS;17873;VILLAMARÍA;-75,502487;5,038925
17;CALDAS;17877;VITERBO;-75,87061;5,062664
18;CAQUETÁ;18001;FLORENCIA;-75,609831;1,618196
18;CAQUETÁ;18029;ALBANIA;-75,878375;1,328526
18;CAQUETÁ;18094;BELÉN DE LOS ANDAQUÍES;-75,872405;1,415812
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRÁ;-74,847867;1,332371
18;CAQUETÁ;18205;CURILLO;-75,919205;1,033473
18;CAQUETÁ;18247;EL DONCELLO;-75,283631;1,679951
18;CAQUETÁ;18256;EL PAUJÍL;-75,326093;1,570226
18;CAQUETÁ;18410;LA MONTAÑITA;-75,436408;1,479173
18;CAQUETÁ;18460;MILÁN;-75,506926;1,29021
18;CAQUETÁ;18479;MORELIA;-75,724146;1,486611
18;CAQUETÁ;18592;PUERTO RICO;-75,157604;1,909063
18;CAQUETÁ;18610;SAN JOSÉ DEL FRAGUA;-75,973796;1,330266
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;-74,767894;2,119413
18;CAQUETÁ;18756;SOLANO;-75,253702;0,699077
18;CAQUETÁ;18785;SOLITA;-75,619902;0,87654
18;CAQUETÁ;18860;VALPARAÍSO;-75,70671;1,194619
19;CAUCA;19001;POPAYÁN;-76,599377;2,459641
19;CAUCA;19022;ALMAGUER;-76,85607;1,913429
19;CAUCA;19050;ARGELIA;-77,24905;2,257427
19;CAUCA;19075;BALBOA;-77,215773;2,040998
19;CAUCA;19100;BOLÍVAR;-76,966215;1,837538
19;CAUCA;19110;BUENOS AIRES;-76,642238;3,015382
19;CAUCA;19130;CAJIBÍO;-76,570682;2,623371
19;CAUCA;19137;CALDONO;-76,484319;2,798059
19;CAUCA;19142;CALOTO;-76,408941;3,034531
19;CAUCA;19212;CORINTO;-76,261866;3,173854
19;CAUCA;19256;EL TAMBO;-76,810911;2,451409
19;CAUCA;19290;FLORENCIA;-77,072547;1,682535
19;CAUCA;19300;GUACHENÉ;-76,392189;3,134153
19;CAUCA;19318;GUAPI;-77,88797;2,571337
19;CAUCA;19355;INZÁ;-76,063503;2,549183
19;CAUCA;19364;JAMBALÓ;-76,323877;2,777834
19;CAUCA;19392;LA SIERRA;-76,763278;2,179383
19;CAUCA;19397;LA VEGA;-76,778771;2,001803
19;CAUCA;19418;LÓPEZ DE MICAY;-77,247803;2,846788
19;CAUCA;19450;MERCADERES;-77,164319;1,789193
19;CAUCA;19455;MIRANDA;-76,228722;3,254651
19;CAUCA;19473;MORALES;-76,629106;2,754684
19;CAUCA;19513;PADILLA;-76,313265;3,220984
19;CAUCA;19517;PÁEZ;-75,970685;2,645724
19;CAUCA;19532;PATÍA;-76,981075;2,115875
19;CAUCA;19533;PIAMONTE;-76,327588;1,11754
19;CAUCA;19548;PIENDAMÓ - TUNÍA;-76,528615;2,64228
19;CAUCA;19573;PUERTO TEJADA;-76,417673;3,233254
19;CAUCA;19585;PURACÉ;-76,496698;2,341507
19;CAUCA;19622;ROSAS;-76,740336;2,260941
19;CAUCA;19693;SAN SEBASTIÁN;-76,769467;1,838451
19;CAUCA;19698;SANTANDER DE QUILICHAO;-76,485141;3,015008
19;CAUCA;19701;SANTA ROSA;-76,573252;1,700916
19;CAUCA;19743;SILVIA;-76,379753;2,611927
19;CAUCA;19760;SOTARÁ - PAISPAMBA;-76,613365;2,253156
19;CAUCA;19780;SUÁREZ;-76,69357;2,959785
19;CAUCA;19785;SUCRE;-76,926279;2,038237
19;CAUCA;19807;TIMBÍO;-76,684476;2,349686
19;CAUCA;19809;TIMBIQUÍ;-77,667541;2,777312
19;CAUCA;19821;TORIBÍO;-76,270284;2,953017
19;CAUCA;19824;TOTORÓ;-76,403628;2,510252
19;CAUCA;19845;VILLA RICA;-76,458025;3,17762
20;CESAR;20001;VALLEDUPAR;-73,259398;10,460472
20;CESAR;20011;AGUACHICA;-73,614027;8,306811
20;CESAR;20013;AGUSTÍN CODAZZI;-73,238389;10,040454
20;CESAR;20032;ASTREA;-73,975842;9,498062
20;CESAR;20045;BECERRIL;-73,278707;9,704404
20;CESAR;20060;BOSCONIA;-73,888761;9,975098
20;CESAR;20175;CHIMICHAGUA;-73,813278;9,25875
20;CESAR;20178;CHIRIGUANÁ;-73,599913;9,361058
20;CESAR;20228;CURUMANÍ;-73,540843;9,201716
20;CESAR;20238;EL COPEY;-73,962703;10,149883
20;CESAR;20250;EL PASO;-73,742012;9,668461
20;CESAR;20295;GAMARRA;-73,737558;8,324793
20;CESAR;20310;GONZÁLEZ;-73,38004;8,389604
20;CESAR;20383;LA GLORIA;-73,80321;8,619298
20;CESAR;20400;LA JAGUA DE IBIRICO;-73,334143;9,563752
20;CESAR;20443;MANAURE BALCÓN DEL CESAR;-73,029472;10,390776
